incident_id,type,category,priority,latitude,longitude,date,time,timestamp,response_time_minutes,units_dispatched,address
INC-20230226-0295,Public Assist,EMS,Low,42.02378712048678,-87.71348664894695,2023-02-26,01:44:00,2023-02-26 01:44:00,13.4,2,"219 Main St, Chicago, AZ"
INC-20230131-0296,Traffic Accident,EMS,Medium,41.83424381956096,-87.53305673797271,2023-01-31,23:51:00,2023-01-31 23:51:00,7.4,2,"8540 Maple Blvd, Chicago, AZ"
INC-20230207-0297,Traffic Accident,EMS,Medium,41.83297526364641,-87.63083968029636,2023-02-07,02:19:00,2023-02-07 02:19:00,5.5,2,"1403 Oak Blvd, Chicago, AZ"
INC-20230115-0298,Traffic Accident,EMS,Medium,42.014960341441956,-87.76224505709781,2023-01-15,07:39:00,2023-01-15 07:39:00,5.2,2,"1920 Cedar Dr, Chicago, AZ"
INC-20230110-0299,Traffic Accident,EMS,Medium,41.81391602665365,-87.64701919920003,2023-01-10,08:50:00,2023-01-10 08:50:00,4.3,3,"2338 Maple Ave, Chicago, AZ"
INC-20230127-0300,Medical Emergency,EMS,Medium,42.12832630190522,-87.64147890916166,2023-01-27,04:48:00,2023-01-27 04:48:00,7.8,2,"5162 Main St, Chicago, AZ"
INC-20230308-0301,Structure Fire,Fire,High,41.86500147625736,-87.55977689560729,2023-03-08,04:29:00,2023-03-08 04:29:00,1.0,2,"3203 Pine Dr, Chicago, AZ"
INC-20230304-0302,Traffic Accident,EMS,Medium,41.883222094775824,-87.49225068315896,2023-03-04,10:37:00,2023-03-04 10:37:00,5.8,2,"778 Oak Dr, Chicago, AZ"
INC-20230124-0303,Medical Emergency,EMS,Medium,41.997744881609215,-87.83941088664915,2023-01-24,08:45:00,2023-01-24 08:45:00,9.7,2,"2904 Pine Dr, Chicago, AZ"
INC-20230303-0304,Fire Alarm,Fire,Low,42.08803972340353,-87.58703552604494,2023-03-03,23:20:00,2023-03-03 23:20:00,4.6,2,"6328 Cedar Dr, Chicago, AZ"
INC-20230124-0305,Medical Emergency,EMS,Medium,41.928539090187535,-87.64003727291893,2023-01-24,06:31:00,2023-01-24 06:31:00,3.5,1,"7307 Cedar Ave, Chicago, AZ"
INC-20230109-0306,Structure Fire,Fire,High,41.91791186645588,-87.59286504992345,2023-01-09,07:49:00,2023-01-09 07:49:00,4.3,1,"4300 Pine Dr, Chicago, AZ"
INC-20230306-0307,Medical Emergency,EMS,Medium,41.72612758953316,-87.69730218670809,2023-03-06,06:40:00,2023-03-06 06:40:00,8.5,2,"138 Main Ave, Chicago, AZ"
INC-20230202-0308,Medical Emergency,EMS,Medium,41.76009920805854,-87.4016940634546,2023-02-02,14:43:00,2023-02-02 14:43:00,5.4,2,"877 Pine St, Chicago, AZ"
INC-20230129-0309,Fire Alarm,Fire,Low,42.01039754127205,-87.52551905213677,2023-01-29,05:25:00,2023-01-29 05:25:00,5.6,3,"9394 Main Dr, Chicago, AZ"
INC-20230213-0310,Medical Emergency,EMS,Medium,42.088586917916814,-87.58862088709272,2023-02-13,01:17:00,2023-02-13 01:17:00,8.3,2,"1026 Main St, Chicago, AZ"
INC-20230314-0311,Gas Leak,Fire,Medium,41.7572026154291,-87.53182767047906,2023-03-14,13:18:00,2023-03-14 13:18:00,7.9,2,"6155 Pine Blvd, Chicago, AZ"
INC-20230210-0312,Medical Emergency,EMS,Medium,41.93385841703958,-87.73036461854775,2023-02-10,15:42:00,2023-02-10 15:42:00,6.8,1,"4461 Oak Ave, Chicago, AZ"
INC-20230210-0313,Difficulty Breathing,EMS,High,41.88636975744093,-87.58969709516322,2023-02-10,11:54:00,2023-02-10 11:54:00,3.3,2,"332 Oak Dr, Chicago, AZ"
INC-20230212-0314,Traffic Accident,EMS,Medium,41.84919158404694,-87.70869449378885,2023-02-12,10:08:00,2023-02-12 10:08:00,2.6,2,"900 Pine Dr, Chicago, AZ"
INC-20230211-0315,Public Assist,EMS,Low,41.857604561560656,-87.7794633521469,2023-02-11,14:25:00,2023-02-11 14:25:00,3.0,2,"1809 Oak Ave, Chicago, AZ"
INC-20230309-0316,Medical Emergency,EMS,Medium,41.97959769089851,-87.65393885740752,2023-03-09,06:14:00,2023-03-09 06:14:00,8.4,1,"6937 Oak Ave, Chicago, AZ"
INC-20230330-0317,Structure Fire,Fire,High,41.85212357017084,-87.34969571403853,2023-03-30,18:37:00,2023-03-30 18:37:00,5.0,2,"8743 Pine St, Chicago, AZ"
INC-20230121-0318,Fire Alarm,Fire,Low,41.89573006813644,-87.62281765002055,2023-01-21,15:40:00,2023-01-21 15:40:00,8.6,3,"4522 Pine Blvd, Chicago, AZ"
INC-20230310-0319,Fall,EMS,Low,42.03722922761008,-87.82942334420251,2023-03-10,20:21:00,2023-03-10 20:21:00,8.8,1,"3063 Main Dr, Chicago, AZ"
INC-20230319-0320,Medical Emergency,EMS,Medium,41.87689508623563,-87.72759188614833,2023-03-19,09:03:00,2023-03-19 09:03:00,6.7,1,"4397 Maple Dr, Chicago, AZ"
INC-20230110-0321,Medical Emergency,EMS,Medium,41.789213686700286,-87.60829290262492,2023-01-10,06:00:00,2023-01-10 06:00:00,10.5,1,"3262 Main Blvd, Chicago, AZ"
INC-20230102-0322,Medical Emergency,EMS,Medium,42.03496719592076,-87.78884375926266,2023-01-02,09:47:00,2023-01-02 09:47:00,5.6,1,"4157 Pine St, Chicago, AZ"
INC-20230206-0323,Fire Alarm,Fire,Low,41.921813635590595,-87.56777919530553,2023-02-06,11:29:00,2023-02-06 11:29:00,5.4,2,"8339 Pine St, Chicago, AZ"
INC-20230325-0324,Water Rescue,EMS,Medium,41.75669806627879,-87.72888026166221,2023-03-25,16:15:00,2023-03-25 16:15:00,2.6,3,"5013 Pine St, Chicago, AZ"
INC-20230204-0325,Traffic Accident,EMS,Medium,41.908695679339665,-87.72028324289775,2023-02-04,05:16:00,2023-02-04 05:16:00,6.2,3,"711 Main Dr, Chicago, AZ"
INC-20230312-0326,Medical Emergency,EMS,Medium,41.974472862449375,-87.68212436976799,2023-03-12,20:16:00,2023-03-12 20:16:00,9.9,1,"3175 Pine Dr, Chicago, AZ"
INC-20230111-0327,Traffic Accident,EMS,Medium,41.936640302589105,-87.65639927604974,2023-01-11,11:39:00,2023-01-11 11:39:00,7.4,2,"7852 Pine St, Chicago, AZ"
INC-20230304-0328,Medical Emergency,EMS,Medium,42.019867010399246,-87.78622952668424,2023-03-04,20:05:00,2023-03-04 20:05:00,7.6,1,"7282 Pine Ave, Chicago, AZ"
INC-20230218-0329,Medical Emergency,EMS,Medium,41.92925872880593,-87.74435209177001,2023-02-18,19:23:00,2023-02-18 19:23:00,7.9,3,"9092 Main Dr, Chicago, AZ"
INC-20230312-0330,Medical Emergency,EMS,Medium,41.90180010005759,-87.4581109613596,2023-03-12,10:09:00,2023-03-12 10:09:00,8.1,1,"9093 Maple Dr, Chicago, AZ"
INC-20230107-0331,Cardiac Arrest,EMS,High,41.8075793168824,-87.70093177612273,2023-01-07,07:56:00,2023-01-07 07:56:00,6.9,2,"4275 Oak Dr, Chicago, AZ"
INC-20230317-0332,Medical Emergency,EMS,Medium,41.7962512513582,-87.48177458080531,2023-03-17,19:40:00,2023-03-17 19:40:00,3.9,1,"9289 Oak Dr, Chicago, AZ"
INC-20230203-0333,Public Assist,EMS,Low,41.860565510717926,-87.6566447617765,2023-02-03,21:59:00,2023-02-03 21:59:00,8.0,2,"8493 Main Blvd, Chicago, AZ"
INC-20230313-0334,Traffic Accident,EMS,Medium,41.8807489980389,-87.59349602740645,2023-03-13,09:58:00,2023-03-13 09:58:00,6.0,3,"1117 Main Dr, Chicago, AZ"
INC-20230222-0335,Water Rescue,EMS,Medium,41.86172570497777,-87.50574581913263,2023-02-22,22:35:00,2023-02-22 22:35:00,7.6,2,"1540 Pine Ave, Chicago, AZ"
INC-20230330-0336,Structure Fire,Fire,High,41.719016681907796,-87.5447966486994,2023-03-30,06:54:00,2023-03-30 06:54:00,4.3,2,"4236 Maple Blvd, Chicago, AZ"
INC-20230215-0337,Medical Emergency,EMS,Medium,41.939658061334065,-87.42285719222775,2023-02-15,09:51:00,2023-02-15 09:51:00,3.0,1,"5877 Maple Blvd, Chicago, AZ"
INC-20230214-0338,Medical Emergency,EMS,Medium,41.92173357760297,-87.75680969042251,2023-02-14,07:24:00,2023-02-14 07:24:00,5.5,3,"4265 Cedar Ave, Chicago, AZ"
INC-20230306-0339,Structure Fire,Fire,High,41.937081270522576,-87.76320617006948,2023-03-06,20:44:00,2023-03-06 20:44:00,3.2,3,"5220 Cedar St, Chicago, AZ"
INC-20230225-0340,Traffic Accident,EMS,Medium,41.97723658035686,-87.53820011256836,2023-02-25,06:24:00,2023-02-25 06:24:00,8.1,2,"7897 Main St, Chicago, AZ"
INC-20230217-0341,Traffic Accident,EMS,Medium,41.79472064304758,-87.58239738725675,2023-02-17,18:48:00,2023-02-17 18:48:00,4.9,1,"1142 Maple Ave, Chicago, AZ"
INC-20230108-0342,Fire Alarm,Fire,Low,41.86780698645712,-87.4611599586473,2023-01-08,10:35:00,2023-01-08 10:35:00,4.0,1,"4923 Cedar St, Chicago, AZ"
INC-20230315-0343,Vehicle Fire,Fire,Medium,41.758186467431344,-87.54044704264804,2023-03-15,07:55:00,2023-03-15 07:55:00,5.8,1,"2919 Main St, Chicago, AZ"
INC-20230305-0344,Medical Emergency,EMS,Medium,41.736435937853756,-87.43067870980917,2023-03-05,21:41:00,2023-03-05 21:41:00,4.7,2,"9946 Main Dr, Chicago, AZ"
INC-20230227-0345,Gas Leak,Fire,Medium,41.955899190810136,-87.50890256300245,2023-02-27,18:15:00,2023-02-27 18:15:00,4.9,1,"8268 Pine Ave, Chicago, AZ"
INC-20230113-0346,Medical Emergency,EMS,Medium,41.69058947476636,-87.50385672397756,2023-01-13,00:36:00,2023-01-13 00:36:00,6.9,3,"3540 Pine Blvd, Chicago, AZ"
INC-20230109-0347,Unconscious Person,EMS,High,41.98429292701396,-87.77272034867886,2023-01-09,03:17:00,2023-01-09 03:17:00,6.0,1,"8763 Main St, Chicago, AZ"
INC-20230208-0348,Traffic Accident,EMS,Medium,41.92853190727721,-87.41671829552786,2023-02-08,13:38:00,2023-02-08 13:38:00,8.3,1,"1243 Maple Blvd, Chicago, AZ"
INC-20230210-0349,Vehicle Fire,Fire,Medium,42.18326090224155,-87.5534734903188,2023-02-10,21:48:00,2023-02-10 21:48:00,8.1,1,"3939 Oak Ave, Chicago, AZ"
INC-20230131-0350,Medical Emergency,EMS,Medium,41.786255785319824,-87.69418596810482,2023-01-31,10:40:00,2023-01-31 10:40:00,6.0,2,"5942 Cedar Ave, Chicago, AZ"
INC-20230212-0351,Medical Emergency,EMS,Medium,41.77967033783391,-87.68679076372732,2023-02-12,09:04:00,2023-02-12 09:04:00,4.1,2,"5090 Oak Blvd, Chicago, AZ"
INC-20230223-0352,Public Assist,EMS,Low,41.89246519130359,-87.77072175393528,2023-02-23,02:12:00,2023-02-23 02:12:00,8.1,3,"1094 Pine Blvd, Chicago, AZ"
INC-20230227-0353,Fire Alarm,Fire,Low,41.8140050626558,-87.75630435754907,2023-02-27,19:45:00,2023-02-27 19:45:00,11.1,1,"6922 Cedar Ave, Chicago, AZ"
INC-20230221-0354,Fire Alarm,Fire,Low,42.024825849074986,-87.48319609372366,2023-02-21,21:13:00,2023-02-21 21:13:00,8.1,1,"7400 Main Dr, Chicago, AZ"
INC-20230307-0355,Structure Fire,Fire,High,41.87650794221525,-87.48365415448673,2023-03-07,13:04:00,2023-03-07 13:04:00,2.3,1,"5293 Cedar Dr, Chicago, AZ"
INC-20230301-0356,Fire Alarm,Fire,Low,41.96426321681419,-87.75556939929824,2023-03-01,20:37:00,2023-03-01 20:37:00,7.4,1,"1448 Cedar St, Chicago, AZ"
INC-20230124-0357,Stroke,EMS,Low,41.80898020088879,-87.74789677507884,2023-01-24,18:55:00,2023-01-24 18:55:00,9.6,2,"9187 Main Dr, Chicago, AZ"
INC-20230220-0358,Gas Leak,Fire,Medium,41.80896905910374,-87.64077153614805,2023-02-20,18:32:00,2023-02-20 18:32:00,11.7,2,"5610 Oak Ave, Chicago, AZ"
INC-20230220-0359,Fire Alarm,Fire,Low,41.672415096922364,-87.78677882132132,2023-02-20,20:24:00,2023-02-20 20:24:00,8.5,3,"760 Cedar Ave, Chicago, AZ"
INC-20230121-0360,Structure Fire,Fire,High,41.87580775950772,-87.55490532091,2023-01-21,04:13:00,2023-01-21 04:13:00,1.0,1,"8741 Maple Dr, Chicago, AZ"
INC-20230104-0361,Hazmat,Fire,Low,41.912587491096055,-87.54239068809113,2023-01-04,11:27:00,2023-01-04 11:27:00,8.8,1,"3102 Main Dr, Chicago, AZ"
INC-20230118-0362,Fire Alarm,Fire,Low,41.90167635942226,-87.65459790812426,2023-01-18,00:48:00,2023-01-18 00:48:00,3.0,3,"7569 Maple Dr, Chicago, AZ"
INC-20230109-0363,Hazmat,Fire,Low,41.81597774586516,-87.65736490116693,2023-01-09,11:01:00,2023-01-09 11:01:00,3.4,2,"5509 Main Dr, Chicago, AZ"
INC-20230309-0364,Medical Emergency,EMS,Medium,41.99367538575505,-87.34690205274488,2023-03-09,14:25:00,2023-03-09 14:25:00,7.2,1,"6884 Oak Dr, Chicago, AZ"
INC-20230202-0365,Difficulty Breathing,EMS,High,41.79440353133426,-87.70282916826591,2023-02-02,05:40:00,2023-02-02 05:40:00,3.1,1,"5763 Oak Ave, Chicago, AZ"
INC-20230327-0366,Difficulty Breathing,EMS,High,41.88010985037842,-87.69699742394096,2023-03-27,19:48:00,2023-03-27 19:48:00,3.6,2,"6781 Maple Ave, Chicago, AZ"
INC-20230116-0367,Medical Emergency,EMS,Medium,41.85927268248613,-87.78275233046935,2023-01-16,03:56:00,2023-01-16 03:56:00,5.5,2,"1631 Oak Dr, Chicago, AZ"
INC-20230325-0368,Cardiac Arrest,EMS,High,42.01188177302815,-87.42138916070681,2023-03-25,09:11:00,2023-03-25 09:11:00,4.4,1,"2090 Oak Ave, Chicago, AZ"
INC-20230304-0369,Vehicle Fire,Fire,Medium,41.86279215168474,-87.56281632091604,2023-03-04,04:33:00,2023-03-04 04:33:00,5.9,2,"270 Pine Blvd, Chicago, AZ"
INC-20230326-0370,Hazmat,Fire,Low,41.74844400260203,-87.6266286388312,2023-03-26,20:00:00,2023-03-26 20:00:00,10.1,1,"7639 Pine Blvd, Chicago, AZ"
INC-20230303-0371,Fire Alarm,Fire,Low,41.697493878751146,-87.71501708189363,2023-03-03,12:14:00,2023-03-03 12:14:00,9.3,3,"1198 Main Blvd, Chicago, AZ"
INC-20230323-0372,Hazmat,Fire,Low,41.82903963228539,-87.56440639493118,2023-03-23,16:28:00,2023-03-23 16:28:00,7.7,2,"8945 Main Ave, Chicago, AZ"
INC-20230207-0373,Medical Emergency,EMS,Medium,41.85383753565274,-87.68402907484713,2023-02-07,08:30:00,2023-02-07 08:30:00,7.9,1,"1808 Cedar Blvd, Chicago, AZ"
INC-20230310-0374,Fall,EMS,Low,41.764205660799654,-87.61322258846629,2023-03-10,09:36:00,2023-03-10 09:36:00,6.4,3,"2741 Maple Dr, Chicago, AZ"
INC-20230213-0375,Medical Emergency,EMS,Medium,41.90033446842327,-87.79738530737487,2023-02-13,22:07:00,2023-02-13 22:07:00,8.0,1,"8158 Cedar Blvd, Chicago, AZ"
INC-20230120-0376,Traffic Accident,EMS,Medium,41.77540751364011,-87.676745456911,2023-01-20,01:24:00,2023-01-20 01:24:00,4.6,2,"1082 Maple Blvd, Chicago, AZ"
INC-20230119-0377,Medical Emergency,EMS,Medium,41.89575005003255,-87.54740754122716,2023-01-19,17:25:00,2023-01-19 17:25:00,7.1,1,"5924 Maple Blvd, Chicago, AZ"
INC-20230106-0378,Vehicle Fire,Fire,Medium,41.99946061092932,-87.80394928908771,2023-01-06,15:13:00,2023-01-06 15:13:00,5.7,2,"2129 Maple St, Chicago, AZ"
INC-20230130-0379,Medical Emergency,EMS,Medium,42.05021333702382,-87.6040339757649,2023-01-30,15:33:00,2023-01-30 15:33:00,7.8,1,"2826 Oak Blvd, Chicago, AZ"
INC-20230321-0380,Medical Emergency,EMS,Medium,41.91347104007927,-87.65955905006899,2023-03-21,03:35:00,2023-03-21 03:35:00,3.6,1,"9755 Main Blvd, Chicago, AZ"
INC-20230103-0381,Traffic Accident,EMS,Medium,41.892902595986186,-87.74822120125522,2023-01-03,19:59:00,2023-01-03 19:59:00,10.8,2,"3737 Main Ave, Chicago, AZ"
INC-20230222-0382,Fire Alarm,Fire,Low,41.766653000182,-87.80761583831251,2023-02-22,22:09:00,2023-02-22 22:09:00,8.0,2,"4798 Maple Blvd, Chicago, AZ"
INC-20230131-0383,Hazmat,Fire,Low,41.965744628099635,-87.47687838388036,2023-01-31,02:27:00,2023-01-31 02:27:00,6.0,1,"923 Cedar Ave, Chicago, AZ"
INC-20230202-0384,Fire Alarm,Fire,Low,41.744743812313985,-87.60249051873598,2023-02-02,07:31:00,2023-02-02 07:31:00,8.6,1,"9848 Maple St, Chicago, AZ"
INC-20230207-0385,Hazmat,Fire,Low,41.82605666482606,-87.72416615535762,2023-02-07,22:23:00,2023-02-07 22:23:00,10.0,2,"3762 Pine St, Chicago, AZ"
INC-20230204-0386,Fire Alarm,Fire,Low,41.88492319538215,-87.77882481186829,2023-02-04,22:53:00,2023-02-04 22:53:00,10.8,2,"9462 Maple Dr, Chicago, AZ"
INC-20230124-0387,Medical Emergency,EMS,Medium,41.842570250315035,-87.54775183481274,2023-01-24,17:43:00,2023-01-24 17:43:00,8.4,2,"797 Main Ave, Chicago, AZ"
INC-20230211-0388,Medical Emergency,EMS,Medium,41.82636139279661,-87.51009388423827,2023-02-11,01:04:00,2023-02-11 01:04:00,4.9,1,"1046 Oak St, Chicago, AZ"
INC-20230119-0389,Cardiac Arrest,EMS,High,41.7599369194172,-87.67186576568241,2023-01-19,09:02:00,2023-01-19 09:02:00,3.7,1,"6876 Cedar Dr, Chicago, AZ"
INC-20230316-0390,Fire Alarm,Fire,Low,41.85731386516838,-87.70862491195773,2023-03-16,09:11:00,2023-03-16 09:11:00,5.9,3,"1102 Main St, Chicago, AZ"
INC-20230323-0391,Fire Alarm,Fire,Low,42.02477079972693,-87.75584294024301,2023-03-23,00:24:00,2023-03-23 00:24:00,5.6,1,"4707 Maple St, Chicago, AZ"
INC-20230204-0392,Traffic Accident,EMS,Medium,41.87487049968505,-87.76900784040826,2023-02-04,09:28:00,2023-02-04 09:28:00,7.3,3,"994 Oak Blvd, Chicago, AZ"
INC-20230120-0393,Fire Alarm,Fire,Low,41.754761575238255,-87.64378330734856,2023-01-20,06:49:00,2023-01-20 06:49:00,5.3,3,"847 Maple Ave, Chicago, AZ"
INC-20230313-0394,Medical Emergency,EMS,Medium,41.960278542784785,-87.5782174121731,2023-03-13,17:38:00,2023-03-13 17:38:00,7.1,2,"2632 Main Blvd, Chicago, AZ"
INC-20230307-0395,Traffic Accident,EMS,Medium,41.88345107621904,-87.62406571595889,2023-03-07,21:59:00,2023-03-07 21:59:00,3.7,1,"7683 Pine Ave, Chicago, AZ"
INC-20230320-0396,Medical Emergency,EMS,Medium,41.874122640368746,-87.65597675650216,2023-03-20,19:16:00,2023-03-20 19:16:00,3.1,2,"8376 Main St, Chicago, AZ"
INC-20230311-0397,Medical Emergency,EMS,Medium,41.69357544128002,-87.75882956089576,2023-03-11,00:07:00,2023-03-11 00:07:00,5.7,2,"1583 Cedar Ave, Chicago, AZ"
INC-20230113-0398,Cardiac Arrest,EMS,High,41.90506730061519,-87.64013933062328,2023-01-13,19:12:00,2023-01-13 19:12:00,5.6,3,"8599 Oak Blvd, Chicago, AZ"
INC-20230119-0399,Traffic Accident,EMS,Medium,41.805401337879374,-87.62156388440435,2023-01-19,05:03:00,2023-01-19 05:03:00,2.0,2,"315 Cedar Dr, Chicago, AZ"
INC-20230314-0400,Traffic Accident,EMS,Medium,41.66608189093657,-87.44172368135345,2023-03-14,06:07:00,2023-03-14 06:07:00,7.3,2,"3750 Pine Blvd, Chicago, AZ"
INC-20230126-0401,Medical Emergency,EMS,Medium,41.905991085043986,-87.62469621640099,2023-01-26,22:13:00,2023-01-26 22:13:00,8.7,3,"2366 Maple Ave, Chicago, AZ"
INC-20230313-0402,Traffic Accident,EMS,Medium,41.88723449788996,-87.7064978217196,2023-03-13,13:13:00,2023-03-13 13:13:00,9.7,2,"8322 Pine Blvd, Chicago, AZ"
INC-20230212-0403,Fire Alarm,Fire,Low,41.87132972827761,-87.54249028217919,2023-02-12,13:13:00,2023-02-12 13:13:00,10.4,2,"7388 Pine St, Chicago, AZ"
INC-20230111-0404,Medical Emergency,EMS,Medium,41.86313292430573,-87.64045072998238,2023-01-11,09:12:00,2023-01-11 09:12:00,4.7,2,"110 Oak Blvd, Chicago, AZ"
INC-20230121-0405,Medical Emergency,EMS,Medium,41.800897510208344,-87.75219079719243,2023-01-21,17:26:00,2023-01-21 17:26:00,2.0,3,"9443 Pine Dr, Chicago, AZ"
INC-20230116-0406,Difficulty Breathing,EMS,High,41.84806448350434,-87.58234149626227,2023-01-16,08:31:00,2023-01-16 08:31:00,3.1,3,"8712 Maple St, Chicago, AZ"
INC-20230129-0407,Difficulty Breathing,EMS,High,41.79000741075031,-87.64798952744476,2023-01-29,05:35:00,2023-01-29 05:35:00,1.9,1,"4816 Oak Dr, Chicago, AZ"
INC-20230308-0408,Difficulty Breathing,EMS,High,42.04679593782122,-87.66567034724748,2023-03-08,11:08:00,2023-03-08 11:08:00,1.4,1,"3768 Maple St, Chicago, AZ"
INC-20230331-0409,Medical Emergency,EMS,Medium,42.1338176457216,-87.72472130721972,2023-03-31,15:23:00,2023-03-31 15:23:00,5.6,1,"9041 Maple St, Chicago, AZ"
INC-20230326-0410,Traffic Accident,EMS,Medium,41.77681451194695,-87.7421736242374,2023-03-26,18:17:00,2023-03-26 18:17:00,3.7,1,"8969 Maple Ave, Chicago, AZ"
INC-20230305-0411,Water Rescue,EMS,Medium,42.00798682706104,-87.62530103521318,2023-03-05,19:37:00,2023-03-05 19:37:00,8.4,2,"4571 Cedar Blvd, Chicago, AZ"
INC-20230127-0412,Structure Fire,Fire,High,42.11959198956834,-87.51830125205846,2023-01-27,05:56:00,2023-01-27 05:56:00,5.7,3,"6775 Cedar Blvd, Chicago, AZ"
INC-20230215-0413,Fire Alarm,Fire,Low,41.74176036275144,-87.70993665245884,2023-02-15,20:52:00,2023-02-15 20:52:00,8.8,2,"2191 Pine Blvd, Chicago, AZ"
INC-20230311-0414,Medical Emergency,EMS,Medium,41.829948810848805,-87.54509868593532,2023-03-11,16:07:00,2023-03-11 16:07:00,6.8,3,"1079 Maple St, Chicago, AZ"
INC-20230214-0415,Fire Alarm,Fire,Low,41.73567295044635,-87.5502919574667,2023-02-14,14:37:00,2023-02-14 14:37:00,6.1,3,"8235 Cedar Dr, Chicago, AZ"
INC-20230324-0416,Medical Emergency,EMS,Medium,41.89430021708748,-87.72923631319523,2023-03-24,08:50:00,2023-03-24 08:50:00,6.8,1,"3071 Maple St, Chicago, AZ"
INC-20230301-0417,Fire Alarm,Fire,Low,41.78900098676434,-87.56879468262447,2023-03-01,18:50:00,2023-03-01 18:50:00,4.5,2,"2184 Maple Blvd, Chicago, AZ"
INC-20230320-0418,Fire Alarm,Fire,Low,41.91039260913787,-87.87622648064382,2023-03-20,13:17:00,2023-03-20 13:17:00,3.0,2,"5963 Maple Ave, Chicago, AZ"
INC-20230206-0419,Fire Alarm,Fire,Low,42.0148882254948,-87.58073301596974,2023-02-06,00:38:00,2023-02-06 00:38:00,6.4,3,"1600 Oak Dr, Chicago, AZ"
INC-20230225-0420,Fire Alarm,Fire,Low,41.87006021480387,-87.5527574771984,2023-02-25,13:50:00,2023-02-25 13:50:00,6.0,2,"802 Maple Dr, Chicago, AZ"
INC-20230318-0421,Fire Alarm,Fire,Low,41.84426923797841,-87.69570441231501,2023-03-18,16:32:00,2023-03-18 16:32:00,9.1,2,"5234 Main Blvd, Chicago, AZ"
INC-20230224-0422,Fire Alarm,Fire,Low,41.91170659317652,-87.66043217651735,2023-02-24,11:14:00,2023-02-24 11:14:00,3.0,3,"9626 Main Blvd, Chicago, AZ"
INC-20230215-0423,Gas Leak,Fire,Medium,41.933321753445,-87.60730365182408,2023-02-15,19:30:00,2023-02-15 19:30:00,4.9,1,"8286 Oak St, Chicago, AZ"
INC-20230219-0424,Traffic Accident,EMS,Medium,41.83106177538232,-87.79739225297094,2023-02-19,06:38:00,2023-02-19 06:38:00,10.3,3,"242 Oak St, Chicago, AZ"
INC-20230328-0425,Medical Emergency,EMS,Medium,42.01600043810788,-87.64556804758648,2023-03-28,09:17:00,2023-03-28 09:17:00,8.9,2,"8699 Main Dr, Chicago, AZ"
INC-20230102-0426,Medical Emergency,EMS,Medium,41.92674841853009,-87.71924012548907,2023-01-02,19:47:00,2023-01-02 19:47:00,5.5,1,"6293 Oak Dr, Chicago, AZ"
INC-20230208-0427,Traffic Accident,EMS,Medium,41.758173660563735,-87.51450473620662,2023-02-08,11:49:00,2023-02-08 11:49:00,5.9,3,"6951 Pine St, Chicago, AZ"
INC-20230326-0428,Stroke,EMS,Low,41.91185990159046,-87.63754175914592,2023-03-26,03:46:00,2023-03-26 03:46:00,8.4,3,"2359 Main Ave, Chicago, AZ"
INC-20230326-0429,Hazmat,Fire,Low,41.95337102640712,-87.58563840717211,2023-03-26,02:07:00,2023-03-26 02:07:00,7.1,1,"3665 Oak Dr, Chicago, AZ"
INC-20230216-0430,Public Assist,EMS,Low,41.78525065584994,-87.58302692203782,2023-02-16,04:44:00,2023-02-16 04:44:00,9.0,3,"737 Main Dr, Chicago, AZ"
INC-20230331-0431,Medical Emergency,EMS,Medium,41.915895895983084,-87.58479708216542,2023-03-31,18:14:00,2023-03-31 18:14:00,3.9,3,"7288 Main St, Chicago, AZ"
INC-20230115-0432,Traffic Accident,EMS,Medium,41.88742930912671,-87.59133453069366,2023-01-15,23:05:00,2023-01-15 23:05:00,4.8,3,"2740 Maple Ave, Chicago, AZ"
INC-20230303-0433,Medical Emergency,EMS,Medium,41.83860246326117,-87.45427671151953,2023-03-03,02:16:00,2023-03-03 02:16:00,5.2,2,"5985 Main St, Chicago, AZ"
INC-20230224-0434,Public Assist,EMS,Low,41.84511343359025,-87.66937482343461,2023-02-24,08:49:00,2023-02-24 08:49:00,10.6,3,"6114 Main Blvd, Chicago, AZ"
INC-20230121-0435,Water Rescue,EMS,Medium,41.875496399975596,-87.602185152215,2023-01-21,01:51:00,2023-01-21 01:51:00,9.1,1,"9320 Oak St, Chicago, AZ"
INC-20230313-0436,Medical Emergency,EMS,Medium,41.75263844863581,-87.56847260947805,2023-03-13,03:44:00,2023-03-13 03:44:00,9.6,2,"1641 Oak St, Chicago, AZ"
INC-20230215-0437,Medical Emergency,EMS,Medium,41.61198655620406,-87.57657332581935,2023-02-15,18:15:00,2023-02-15 18:15:00,3.2,1,"2003 Oak St, Chicago, AZ"
INC-20230317-0438,Water Rescue,EMS,Medium,41.51104703838179,-87.51553058847954,2023-03-17,15:42:00,2023-03-17 15:42:00,8.5,1,"5735 Pine Dr, Chicago, AZ"
INC-20230113-0439,Medical Emergency,EMS,Medium,41.87791828333835,-87.71160795645203,2023-01-13,01:07:00,2023-01-13 01:07:00,6.6,1,"8039 Pine Blvd, Chicago, AZ"
INC-20230128-0440,Vehicle Fire,Fire,Medium,41.972457033179595,-87.7799312664532,2023-01-28,20:00:00,2023-01-28 20:00:00,6.1,1,"1426 Cedar Ave, Chicago, AZ"
INC-20230127-0441,Medical Emergency,EMS,Medium,41.95358869310047,-87.88223925755094,2023-01-27,01:47:00,2023-01-27 01:47:00,3.2,3,"3938 Main Ave, Chicago, AZ"
